"id","session","trial","licks","lick_time","iri","bout_events","bout_rate","photometry.1","photometry.2","photometry.3","photometry.4","photometry.5","photometry.6","photometry.7","photometry.8","photometry.9","photometry.10","photometry.11","photometry.12","photometry.13","photometry.14","photometry.15","photometry.16","photometry.17","photometry.18","photometry.19","photometry.20","photometry.21","photometry.22","photometry.23","photometry.24","photometry.25","photometry.26","photometry.27","photometry.28","photometry.29","photometry.30","photometry.31","photometry.32","photometry.33","photometry.34","photometry.35","photometry.36","photometry.37","photometry.38","photometry.39","photometry.40","photometry.41","photometry.42","photometry.43","photometry.44","photometry.45","photometry.46","photometry.47","photometry.48","photometry.49","photometry.50","photometry.51","photometry.52","photometry.53","photometry.54","photometry.55","photometry.56","photometry.57","photometry.58","photometry.59","photometry.60","photometry.61","photometry.62","photometry.63","photometry.64","photometry.65","photometry.66","photometry.67","photometry.68","photometry.69","photometry.70","photometry.71","photometry.72","photometry.73","photometry.74","photometry.75","photometry.76","photometry.77","photometry.78","photometry.79","photometry.80","photometry.81","photometry.82","photometry.83","photometry.84","photometry.85","photometry.86","photometry.87","photometry.88","photometry.89","photometry.90","photometry.91","photometry.92","photometry.93","photometry.94","photometry.95","photometry.96","photometry.97","photometry.98","photometry.99","photometry.100","photometry.101","photometry.102","photometry.103","photometry.104","photometry.105","photometry.106","photometry.107","photometry.108","photometry.109","photometry.110","photometry.111","photometry.112"
"HJ-FP-M3",2,27,11,0.689,24.897,11,5.81088219756991,-0.1801489286,-0.1621296,-0.1733150842,-0.2857017,0.2206971686,0.7965765884,1.336207,1.883372,2.2826924479,2.1351404891,1.685199,1.3143924099,0.9364055057,0.5402289803,0.127849057,-0.1528710942,-0.5448837758,-0.8210107922,-0.8774317,-0.9867296154,-0.9607585122,-0.7173855886,-0.3893216265,-0.2613817668,0.0264483244,-0.0676819671,-0.1589633204,-0.3627855,-0.3883870106,-0.5268963756,-0.5113734773,-0.6917636645,-0.7403881,-0.8262739452,-0.967469,-0.6631239,-0.3944635609,-0.4993547,-0.5264007289,-0.4847749247,-0.345282141,0.6400547,2.1777208179,3.5590035453,5.088449413,6.5159345199,7.161669142,7.486003,7.638513242,7.7553170179,7.1854490831,6.449172577,5.804565816,5.045568702,4.1815003815,3.5976042959,3.000062034,2.337188814,2.266348932,2.3556479324,2.630312577,3.116301,3.4166167078,3.3859388924,3.169843,2.861989,2.5688599849,2.290216,1.9600174774,1.6696247672,1.3311447257,0.9593548553,0.6883152679,0.5026894,0.2861477377,0.2686691853,0.2082151715,0.2135840927,0.120474,0.1188857497,0.053300846,0.0139582805,-0.0446416262,-0.0032110503,0.1111607203,0.2773899202,0.5228293,0.7622122001,0.9651242,0.8367122432,0.7611944519,0.5551496104,0.1671914417,-0.03997043,0.03025712,-0.2595164857,-0.551864736,-0.5642794,-0.5479793,-0.4184178062,-0.1370001022,0.1977024,0.552485823,0.7730081372,0.7692273,0.7618701727,0.9030603702,0.9479013,1.1290013334,1.2794653591,1.6707113938,1.746205949
"HJ-FP-M3",2,28,13,0.017,4.008,20,2.71333604666939,0.077856687,-0.03071762,-0.0202382849,0.05166698,0.1752472124,0.3498572535,0.6330073,0.8441457,0.9362865311,0.7859461166,0.6996017,0.4159294609,0.071481421,-0.0641891759,0.0241835289,-0.4354072657,-0.5592094042,-0.596902444,-0.4871642,-0.3583549963,0.0310432679,0.3092436217,0.684422428,0.8039864797,0.7551296176,0.8198580103,0.9108527509,0.9989264,1.1744557112,1.4389009904,1.6925453695,1.7914523514,1.621529,1.4097364251,1.11529,0.7361399,0.3868256934,0.4164434,0.263074708,0.3573234825,0.7898191609,1.365841,1.4748374181,1.6660287809,1.7735707152,1.8448538096,1.931725531,2.32437,3.002320046,3.3119336045,3.3423010254,3.545812352,3.969367082,4.173369342,4.5312599762,4.7289785994,4.770776503,4.368851114,3.7123827737,3.0615331018,2.3988834667,1.611502,1.0897452685,0.7315089858,0.6196464,0.6481674,0.9364863195,0.7775932,0.9562153959,0.8672812752,0.8600846808,0.5267170989,0.5526138779,0.4489771,0.2690691015,0.1698787939,0.2398403568,0.2866633346,0.5346919,0.8736829069,1.253824543,1.2749860656,1.2026283505,0.6938530497,0.3072360164,0.057013931,0.4391503,0.9305629642,1.478171,1.8516743407,2.0444321453,2.0159139785,2.0282819511,2.059665,2.267982,2.0637993402,1.782032363,1.354733,0.8829285,0.5222061396,0.2596864182,0.06269734,-0.0718877948,-0.1401723824,-0.3245348,0.050748053,0.3501522435,0.5121877,0.6516692343,0.8164513856,0.4875615829,0.095311657
"HJ-FP-M3",2,29,10,0.606,9.034,23,2.24346468981662,0.1343200842,-0.2971766,-0.4715392793,-0.5089037,-0.6754035465,-0.7275364991,-0.6011476,-0.3463048,-0.2815513368,-0.2968704962,-0.1866007,-0.1407194058,-0.5877932309,-0.9491326915,-1.0478310692,-1.2483730022,-1.2200983618,-0.9097341035,-0.6458396,-0.4330364904,-0.1736667973,-0.1503991107,-0.4179792157,-0.449339549,-0.5798854693,-0.7684243372,-0.7306945393,-0.812401,-0.7794770605,-0.6522159177,-0.6416677274,-0.9470265808,-1.025449,-0.9393857436,-0.9424665,-0.9267081,-0.791312374,-0.4947961,-0.5976339129,-0.3668308596,0.3597358425,1.587394,2.7865370416,3.9579233601,4.7788092968,5.8516050142,6.524876566,7.281911,7.898708999,8.2280896111,7.6431982231,6.762535578,5.778517637,4.608701551,3.7083983927,3.2917727165,2.976891235,2.550139094,2.6607488319,3.0539403037,3.2169235971,3.445566,3.59351526,3.4226542763,2.974797,2.615684,2.1807158639,1.877002,1.5766619039,1.2401987981,0.9604471936,0.6424923866,0.3380273049,0.2063475,0.2518518442,0.1635048786,0.1465828694,0.2755128327,0.4402032,0.5854427833,0.683869094,0.8644879373,0.8783352652,0.599090927,0.6689307311,0.9130194701,1.134173,1.3270114838,1.838453,1.7616395173,1.6184595299,1.4553216845,1.3030845998,0.9200133,0.997881,0.8430206405,0.874864608,0.8457735,0.7087251,0.5604959844,0.662032727,0.6272918,0.6598090114,1.0753753171,1.247793,1.2146757614,1.1030414228,1.224078,1.3383862185,1.5723869698,1.9129610572,2.295457027
"HJ-FP-M3",2,30,11,0.166,14.032,30,1.36998812676957,0.6388770654,0.4336134,0.1972822383,0.1028363,-0.2331340232,-0.1172006605,0.09017082,0.2786424,0.5358875163,1.0650273078,1.131873,1.0312019038,1.0344221154,0.8240819212,0.3705069397,0.2311656933,0.5753072617,0.63213049,0.6157377,0.6041099379,0.3184911098,-0.1849442003,-0.37904778,-0.4886120476,-0.483762794,-0.1436129942,-0.0105390418,-0.0637175,-0.2233168098,-0.2927415777,-0.3853212328,-0.4124075093,-0.6641195,-0.7424638722,-0.6638003,-0.8751121,-0.8978288607,-0.7362659,-0.6350012923,-0.6367470887,-0.5496697996,-0.6356456,-0.224166204,0.5841182403,1.0950174802,1.70899022,2.084601342,2.013108,1.53296408,1.1982472888,1.3419984406,1.862519033,2.428704566,2.853595476,3.2913306522,3.2281827717,2.776842585,2.251210957,1.7782283935,1.5503349639,1.3255655519,1.144144,1.1450684336,1.1026166272,0.8362373,0.6140203,0.5798801265,0.3341562,0.2425656231,0.1487792752,0.0628552078,0.0383600851,0.3668679836,1.154891,1.9199901084,2.6825066342,3.5889933279,4.1615632742,4.120788,4.3253720763,4.411563569,4.1286535486,3.7510594799,3.3717315856,2.7854497334,2.1341751918,1.455878,0.8998397964,0.4766275,0.2242797653,0.0285945256,0.258495053,0.8126249857,1.395658,1.797606,2.2267505995,2.281542872,2.17995,1.944726,1.7220490618,1.5400144019,1.289886,1.0980789214,0.812560613,0.5783592,0.5531456614,0.491369505,0.2548507,0.3785738382,0.5419139829,0.4166593543,0.372775891
"HJ-FP-M3",2,31,12,0.747,35.727,24,2.16235696909632,-0.4701099166,-0.6073321,-0.5482982678,-0.1998273,-0.1350840956,-0.1879088482,-0.05272231,-0.3003269,-0.4864004326,-0.6058385372,-0.5581389,-0.5945818635,-0.2748861925,-0.3699045872,-0.335270906,-0.1240835255,-0.1588025214,-0.2263768452,0.149823,0.2414584436,0.1639391212,0.2439694964,0.1738076411,-0.0628535196,0.2700957043,0.5514393187,0.6071163296,0.721291,0.8299845381,0.3982597963,0.2726453364,0.3281648982,0.2133758,-0.0745881837,0.0609531,-0.0977505,-0.1430418888,0.1205396,0.1955382224,0.1469602485,0.1644338432,-0.04406014,0.0286097496,0.8894582631,2.3315455293,4.0068714918,5.602286496,6.651982,7.083485365,6.7977752736,6.2944516754,6.220245593,6.142390168,5.839166769,5.8126622091,5.7636087758,5.167967063,4.594824721,4.3002032807,3.7909932007,3.572172794,3.573139,3.4839659498,3.4892530601,3.247168,2.679983,2.2879757675,1.866441,1.3166717269,1.02362825,1.0220753342,0.8400032269,0.9370736225,0.9441123,1.186571411,1.0202474851,0.7587812152,0.6273308923,0.4003431,-0.0044605961,-0.248216977,-0.1496087485,-0.210991692,-0.2378163954,-0.1818257897,-0.0890173405,-0.06266097,-0.2197932023,-0.1926842,-0.1352188337,-0.0505068506,-0.0707711221,-0.06355958,-0.1548367,-0.2532077,-0.5781761207,-0.614470115,-0.6235173,-0.5219297,-0.5001547223,-0.4714525373,-0.5460009,-0.7109502075,-0.8747581022,-1.070362,-0.9368165279,-1.0905219477,-0.7491455,-0.5736814412,-0.6288106024,-0.6290547567,-0.650751423
"HJ-FP-M3",2,32,12,0.656,14.336,22,1.85983599628033,-0.1157306343,-0.1289836,-0.1140414312,-0.2808529,-0.3726500378,-0.4627183465,-0.2616693,-0.03116168,0.0616645602,0.0444842491,-0.01247689,-0.2861926171,-0.4320230198,-0.4930143385,-0.088775744,0.2556320803,0.3773158321,0.3719908003,0.3633501,0.1766543018,-0.0059325197,-0.1521950794,-0.1305051709,-0.0587282715,-0.0319438661,-0.2409782044,-0.3094567267,-0.2974549,-0.1818026094,-0.260090571,-0.0593474819,-0.0785489764,-0.2381118,-0.4293385036,-0.5072702,-0.6560354,-0.5147545277,-0.374512,0.084641624,0.4714293195,0.7815666715,1.163725,2.4767127595,3.8091996852,5.1091705722,6.4692155188,7.472413355,7.413843,7.022306468,6.498565275,6.0157575334,5.608373145,5.31265462,4.635730544,4.0872850798,3.4596506494,2.944182605,2.561151983,2.5509965201,2.6697838977,2.9662355288,2.784182,2.5223931364,2.473650808,2.119334,1.501463,1.3348374387,1.232811,0.9401057844,0.7115147867,0.8371761713,0.8270817774,0.597860721,0.3644874,0.2349657918,-0.0649991681,-0.0352680626,-0.0672751825,-0.1251143,0.0478021418,0.198269451,0.0776575315,0.1706584006,0.3363888375,0.4455947016,0.5075680599,0.7963062,1.08562518,1.413987,1.5765089987,1.7717172508,1.5401817077,1.1630096829,0.7248895,0.3129551,-0.1099397765,0.044320532,0.1571482,0.2531302,0.5401092766,0.8501674493,0.754295,0.6003813141,0.3606879326,-0.09570505,-0.3172998588,-0.4227990607,-0.1131584,0.0486803609,0.1520148067,-0.0107415715,0.020683133
"HJ-FP-M3",2,35,9,0.88,6.678,14,3.6354193715918,0.149559668,0.06579105,-0.1062856167,-0.2373573,-0.244017906,-0.2272704364,-0.1312129,-0.09990083,-0.1059610181,-0.1427281217,-0.0606755,0.110172363,0.0949250535,0.0113660699,0.0231724633,0.0640104119,-0.0107903385,0.2122081172,0.4272674,0.3219286951,0.2659613693,0.1614605112,-0.1449999958,-0.4560883283,-0.3895170588,-0.4796370799,-0.4278261441,-0.3755251,-0.3123681403,-0.3391630935,-0.2362134664,-0.2857258314,-0.2962835,-0.2439233624,-0.04102592,0.007535974,-0.0996810022,0.0001040104,0.0160397276,-0.0957433221,0.0969682136,0.2061565,0.1102341856,0.289642228,0.5836392551,0.7135360387,0.969657395,1.185128,1.439482198,1.7442805997,2.341020154,3.107483764,4.056466335,4.533014447,4.6220658977,4.2944285988,3.846592713,3.365153038,2.9622750117,2.6916561418,2.6117768858,2.585924,2.4520163164,2.2786099289,2.044858,1.862082,1.5858128572,1.419889,1.2423231809,1.1446405072,0.8969749787,0.6335401975,0.3217515047,0.2507681,0.281721281,0.3415883987,0.3449436221,0.1856617144,0.1296647,0.1060840298,-0.052103664,0.1618997076,0.5468926313,0.8976047185,1.4262935381,2.253833193,2.743656,2.9743201256,2.974044,2.5839600458,1.9633351961,1.1976431239,0.9357496346,0.5092306,0.4886789,0.3421415805,0.293056723,-0.036653,0.05642691,-0.2009762395,-0.2279128479,-0.1348508,0.2876538302,0.5201547695,0.8588185,1.0232738358,1.0812689237,0.615586,0.2919033835,-0.2699497355,-0.5500189498,-0.71836047
"HJ-FP-M3",2,36,10,0.631,4.795,18,3.24149108589952,-0.4836558488,-0.6781628,-0.664284511,-0.8329604,-0.8134430308,-0.7417678048,-0.6324326,-0.5370806,-0.500919742,-0.4826763915,-0.5722256,-0.6371206615,-0.7994646891,-0.8340146384,-0.8317445363,-0.7165491515,-0.6354520901,-0.3209846886,-0.04309743,0.1556742817,0.2739746622,0.3737112322,0.3572153905,0.408707056,0.5843725341,0.7280304477,0.8288818243,0.8896341,0.9025367263,0.6370295302,0.3588652708,0.1075391767,-0.04482148,-0.4551198481,-0.601931,-0.6554798,-0.6556189271,-0.767194,-0.5414693566,-0.411367251,-0.3343866224,-0.5473559,-0.3793055772,-0.335926642,0.1451280116,1.4597552069,2.815597088,4.490899,6.580202526,8.0712817583,8.6414573637,9.326275649,9.361108856,8.69268537,7.8095662823,6.7983534968,5.58260673,4.624965895,4.0371527162,3.5851072961,3.3188841625,3.01923,2.6379562819,2.0905097279,1.800136,1.512769,1.1717439641,0.719302,0.5314312718,0.4644845904,0.2314979572,0.29882356,0.1583664209,-0.02842092,-0.3841287116,-0.5814517459,-0.7004332524,-0.4878135394,-0.538801,-0.4148133793,-0.293286781,-0.1359844307,-0.1353628958,-0.1109943455,-0.009413315,0.0758698271,0.01977025,-0.0802352776,-0.1290575,-0.3892844861,-0.6820772027,-0.8786598297,-1.0596865456,-1.14783,-1.051866,-0.8311565028,-0.669170078,-0.4946013,-0.1507469,-0.1143576555,-0.1882850084,-0.433174,-0.4635149146,-0.6444474119,-0.755181,-0.7511495587,-0.7359470705,-0.7907138,-0.7878820346,-0.8127212051,-0.7414102219,-0.52654376
"HJ-FP-M3",2,37,11,0.182,8.108,28,1.37788494660696,-1.0319902636,-0.8202679,-0.5729060526,-0.5929338,-0.9550864848,-1.0033306384,-1.1415,-1.055189,-0.665355323,-0.4334835067,-0.3719854,-0.5284760186,-0.5671511192,-0.6289009861,-0.6112793901,-0.4209638376,-0.1620095192,-0.0563671075,-0.05768357,-0.2267546007,-0.4392954753,-0.5028770415,-0.4625789766,-0.4474960155,-0.4415581606,0.5957714409,0.6691401756,0.5250546,0.5895287264,0.2810117647,-0.3405109802,-0.2997794454,-0.2760306,-0.0033025958,0.2315905,0.3628482,0.1296269178,0.1669805,0.3131552246,0.3084087235,0.1559030399,0.22994,0.3441701105,-0.0364901726,-0.1845760627,0.0012621554,0.129059386,-0.1035148,0.006794051,-0.0347233247,-0.2666921324,-0.420257409,-0.370347562,-0.559074545,-0.3657880097,0.9669195911,2.970515249,5.019325451,6.863840941,8.4249395353,8.8156137891,8.181636,7.3133582062,6.4302542903,5.402542,4.529725,3.7038501769,3.054237,2.4583429108,1.982651083,1.3815907644,1.108628331,0.93711151,0.860309,0.78372136,0.758580423,0.8052457486,0.7459494507,0.7094078,0.6342670178,0.572384123,0.363577191,0.1030451198,-0.1830656941,-0.4495823353,-0.5208379429,-0.4731059,-0.1964095132,0.1447575,0.2403089775,0.0932398944,0.1196024077,0.075693283,0.1955113,0.7046329,1.1312499644,1.230661303,1.044196,0.85867,0.313296506,-0.0889723211,-0.3560404,-0.4063025007,-0.5063115342,-0.3568121,-0.2781514173,-0.3506350638,-0.351055,-0.4667747869,-0.6309001253,-0.6381741404,-0.435069914
"HJ-FP-M3",2,40,11,0.581,33.78,40,0.860788913038799,-0.9681770748,-0.7560875,-0.6330700265,-0.7556866,-0.7275309811,-0.8015470065,-0.7140445,-0.4631336,-0.304780911,-0.1876031375,0.03758617,-0.0178708565,-0.0524921087,0.111738482,-0.1874967887,-0.3590857537,-0.2710145514,-0.6534085644,-0.5984333,-0.207302872,-0.2575987106,-0.1480976102,0.1840408533,0.1001512844,0.1827398974,0.4027165574,0.3790266212,0.4225308,0.2718845127,0.038595959,-0.0572452821,-0.1948629906,-0.2162483,-0.1385781486,-0.0905592,-0.0871762,-0.1074396231,-0.2345408,-0.1820683839,-0.1423114168,0.0350510667,0.3028033,0.5141315455,0.6622587659,1.4815584183,3.2828822714,5.171630801,7.197824,9.299778255,10.6756845585,10.9609411108,10.873842604,10.604903378,10.186259646,9.3558122761,8.2532678212,7.250140404,6.220787828,5.1429719887,4.3869276943,3.6875939526,3.354676,3.0487784241,2.7541551822,2.543275,2.419242,2.0172413186,1.871934,1.7444650247,1.4967518126,1.1859006026,0.943399282,0.5869793514,0.403304,0.1279743464,0.212743355,0.4121409732,0.6720902017,0.6383779,0.8744788083,0.55610538,0.1979665195,-0.1424643965,-0.282248338,-0.5718907,-0.6601129336,-0.6621234,-0.7643213304,-0.9056438,-0.8737603614,-0.5408124781,-0.5118577321,-0.4936296484,-0.5082053,-0.6059501,-0.9033210921,-0.981518577,-0.8365824,-0.6818851,-0.6661977442,-0.4388520721,-0.1884307,-0.0329397432,0.2297595048,0.5664263,0.817534841,0.9032170482,0.8912037,0.7978656163,0.5942507756,0.1411495528,0.009258912
"HJ-FP-M3",2,41,7,0.631,49.587,7,4.84764542936302,-0.0216200993,-0.1935714,-0.33459713,-0.507912,-0.1606368672,0.2048563511,0.5151274,0.7372648,0.7951379463,0.5182222648,0.2494234,0.0867762963,-0.0899625559,-0.2623215118,-0.4109031045,-0.6852505434,-0.8027731599,-0.8040374101,-0.715789,-0.7603847266,-0.8963001944,-0.797353638,-0.7937450966,-0.9059706509,-0.8206589435,-0.5142494426,-0.4690097718,-0.4504234,-0.1401431846,-0.0179067403,-0.1593689941,-0.359311833,-0.4095049,-0.4814255583,-0.4945941,-0.5777385,-0.5460797932,-0.5392002,-0.5040308586,-0.3603566234,-0.196637354,0.06152563,0.7627020033,1.590742214,2.569680838,3.6346440421,4.848863591,6.198581,7.145543805,7.5816441324,8.1424016384,8.247949691,7.590425956,7.045432791,6.5202724775,5.6709699469,4.68896306,3.95365726,2.9946439011,2.2361978419,1.804713189,1.880844,1.7990701182,1.6005113353,1.536795,1.420724,0.8058622966,0.6883649,0.5669930767,0.3801781242,0.1660270974,0.2052180337,-0.0446437748,0.07791333,0.0083039682,-0.0671706956,-0.0600915095,0.0285272736,0.28587,0.8105783338,1.17319433,1.6272003274,1.8977989743,1.7569743836,1.2916889971,1.1371404991,0.8785163,0.4812566153,0.2730088,0.1689092221,-0.0918770581,-0.2485229449,-0.1658318114,-0.3715947,-0.1079234,-0.0668423103,-0.104560904,-0.1508079,-0.1752169,-0.4930578179,-0.5531948602,-0.5921043,-0.8853908979,-0.7185617039,-0.7448832,-0.8169068604,-0.8106504618,-0.7126445,-0.8676831862,-0.9110082792,-0.9515699915,-1.08458805
"HJ-FP-M3",2,42,9,0.515,3.026,20,1.59987201023918,0.1858070959,0.1450759,-0.0311066803,0.06678142,-0.0231409583,-0.0587961302,-0.05491844,0.0616036,0.4220247833,0.8736345007,1.268219,1.7108838608,1.901861985,1.6356969989,1.2587973029,1.1058956143,0.7704631357,0.4628400931,0.2695512,0.1045745476,-0.1497007316,-0.2141565385,-0.2255797528,-0.3641594008,-0.0561175729,-0.0847009372,-0.0988348127,-0.1430305,-0.2285103601,-0.5321308158,-0.5422075979,-0.6648604045,-0.8836747,-0.6859486303,-0.7684406,-0.8338735,-0.7705852194,-0.7371874,-0.876385733,-0.911084306,-0.9631210305,-1.108258,-0.9736046011,-0.9648591718,-0.5836738951,1.1806080644,3.621007501,5.736353,7.757418245,9.4812651407,9.5987751372,8.90565337,8.263811169,7.761057674,6.7957230248,5.8188949987,4.875308632,4.14586638,3.551639185,3.4510173759,3.1966724188,2.85608,2.4825504478,2.0756161942,1.451049,1.165656,1.0324947143,0.8615275,0.6472421044,0.5532993509,0.3198312857,-0.0682130905,-0.228109559,-0.4912676,-0.546412667,-0.7008725505,-0.7554966369,-0.8174124059,-0.8909033,-0.9331793551,-0.405852041,0.0741374914,0.2048756723,0.4884896021,0.2514970027,-0.1101740529,-0.3186491,-0.3963499822,-0.4147498,-0.2036155038,-0.3202161121,-0.2398468179,-0.20559791,-0.1431548,-0.03323739,0.2269379762,0.062467326,0.1880811,0.1704245,0.1024533926,0.1604214801,0.3699149,0.4243091932,0.5851300495,0.984,1.2018449966,1.4890098655,1.526506,1.3190139818,1.1488318671,0.9520308027,0.904786465
"HJ-FP-M3",2,43,11,0.473,17.494,21,1.96096741058921,-0.3089363519,-0.09111455,-0.04063556,-0.07598737,0.0840864929,0.1007073187,-0.02224865,-0.2206929,-0.1856040922,-0.2184154373,-0.3766865,-0.6631140299,-0.4896328614,-0.3811514569,-0.1483939381,0.2153169908,0.8544570945,1.1396489416,1.109428,0.7650641284,0.3997893236,0.0374164433,-0.2087631436,-0.2564426142,-0.2378041445,-0.358087131,-0.1877884254,-0.289684,-0.5394416375,-0.5872704565,-0.3808689152,-0.477423861,-0.4349489,-0.1293808068,-0.05483424,-0.1785531,-0.3417793261,-0.3577244,-0.2941985118,0.1392382238,0.3645055964,0.5027494,0.4042553106,0.4517141328,0.8632560122,2.3000842296,4.204240082,6.448922,8.298988303,9.1818433849,8.9628312391,8.140858399,7.102208813,5.837714392,5.0128243903,4.4049534054,3.821211224,3.28929142,3.135255771,2.7946806682,2.6994293009,2.687887,2.5810838614,2.2144194945,1.725019,1.302943,1.001946207,0.640225,0.4455748222,0.6794968089,0.423807125,0.2672742385,0.147197458,-0.01409435,-0.4206606669,-0.3760073639,-0.326764686,-0.1406133986,-0.03130384,0.2254717563,0.429877928,0.3068169837,-0.1205784518,-0.1092391158,-0.23103885,-0.3289771465,-0.385473,0.0200649123,-0.01515939,-0.1073262416,-0.018224742,0.2617791904,0.2098692514,0.01581609,-0.1178708,-0.5145703509,-0.750803048,-0.9487194,-0.8333525,-0.6883834406,-0.6912383501,-0.7650887,-0.6061374443,-0.4385405611,-0.2503164,0.1327764979,0.1615525126,0.1233062,0.0742708436,0.0253415077,-0.169967956,-0.08585025
"HJ-FP-M3",2,44,13,0.639,12.542,24,2.52711382541856,0.2217413963,-0.2967192,-0.722314978,-0.9513435,-0.9546521878,-0.7508668804,-0.4951772,-0.3486721,-0.2415354716,-0.2071275781,-0.3109712,-0.2381671783,-0.0968010534,-0.1326959715,-0.0049103775,0.3824245573,0.5488041559,0.4786901337,0.4035755,0.2784508403,-0.0082684146,-0.1819945952,-0.3005212211,-0.3309077419,-0.2617943265,-0.2926648136,-0.2254715352,-0.001097985,0.2946312788,0.4899912304,0.7893024207,0.7675074057,0.7199448,0.4149571803,0.05663036,-0.3444943,-0.3183209265,-0.3764777,-0.3301500395,-0.2081333421,-0.1550912176,-0.08345934,0.5408184461,1.4315166741,2.2924733903,3.0063162739,3.572511055,4.122695,4.604625038,4.947326637,5.4132937537,6.111853333,6.23573538,5.986271813,5.8075173385,5.5722095586,4.859072182,4.221042469,3.7404452687,3.2539242213,2.894251577,2.568804,2.2903243329,1.9968583335,1.829143,1.616106,1.5077327471,1.251067,1.2162471752,0.9964304669,0.9295866395,0.9235038176,0.9779100127,0.8777921,0.6691436993,0.6280738045,0.4612461152,0.3989383359,0.2595089,0.4456734557,0.50364542,0.4522596576,0.3297778876,0.5141192086,0.5228221527,0.5470571194,0.4901347,0.480069933,0.2421421,-0.256006742,-0.6761817345,-0.8201564163,-0.8965673863,-1.113666,-1.020131,-1.150107824,-1.265833366,-1.252725,-1.029345,-0.9146754153,-0.5489092794,-0.4611368,-0.5056757517,-0.5789526347,-0.5710265,-0.7563727854,-0.8990640614,-1.066128,-0.9038483044,-0.8611677507,-0.6679689012,-0.424397085
"HJ-FP-M3",2,45,14,0.672,11.438,22,2.89626119010005,-0.2799296129,-0.05752771,0.0304536204,-0.158033,-0.4306274814,-0.6036378565,-0.6617767,-0.767264,-0.669950445,-0.4271415441,-0.09640294,0.1837414353,0.1476821338,0.1966763685,0.1842995407,-0.0990024219,-0.1447365686,-0.0142986171,0.1476333,0.2608569803,0.2649515681,0.2805027544,0.2083015475,0.0228202525,-0.1620885366,-0.0783537495,-0.0945024529,-0.2505291,-0.055429598,0.084025653,0.0601349767,0.1777189125,0.5762466,0.5336618602,0.3630073,0.3072032,0.0247792797,-0.3445813,-0.3071490777,-0.2032917563,-0.3052647941,-0.2402591,-0.1120313309,-0.0870455672,0.7587899822,2.5548531294,4.503915287,6.37605,7.725150508,8.4718161597,8.6990328538,8.362854402,7.654367415,7.224998298,6.5165562862,5.6024722029,4.789008145,4.059306838,3.2350906522,2.6558240891,2.2101689055,1.893631,1.7353590119,1.8250785358,1.859327,1.509061,0.8823565454,0.3741084,0.0243714483,-0.4174861544,-0.6169029201,-0.4625723027,-0.2952778234,-0.256339,-0.2184947908,-0.1905596089,-0.295071965,-0.0561077885,0.2403783,0.5488341239,0.875555639,1.224623151,1.1341428142,0.920218007,0.7475449568,0.6854989478,0.4777511,0.5055193808,0.5646293,0.6175421531,0.4743050551,0.5357518104,0.4956594006,0.5199411,0.328599,0.2245388614,0.455357139,0.6369533,0.5825695,0.8574230242,1.1002343216,0.7259541,0.3895834679,0.1098800576,-0.1844043,-0.3197831779,-0.3609743391,-0.5380078,-0.7521021315,-0.7413166165,-0.8368976002,-0.74671871
"HJ-FP-M3",2,46,9,0.24,17.412,14,1.95640022358858,0.5817478322,0.5041896,0.3270538779,0.156582,-0.0129258232,-0.0916429695,-0.1196798,-0.3371064,-0.4496831755,-0.6223730556,-0.8370158,-1.2873533412,-1.3417795527,-1.1975409283,-1.0348989111,-0.8219268335,-0.4553177801,-0.0923384585,-0.1466261,-0.3737048489,-0.3575663725,-0.2471836274,-0.5819728702,-0.7997041035,-0.7029577777,-0.7198845927,-0.8200250213,-0.6250368,-0.3571331335,-0.0593481534,0.2191967044,0.3786389826,0.4441939,0.7108187782,0.8124089,0.8039371,1.0274946034,1.277807,1.3955806831,1.3743318699,1.2341272031,1.024483,0.9183842546,1.1009115143,1.5500792269,2.1370065211,2.442946752,2.605627,2.468910491,2.1094019982,2.0801647223,3.04134924,4.227220201,5.434581182,6.2885740115,6.6378574309,6.187288281,5.332337078,4.3178553577,3.573769807,3.1339173208,2.661978,2.278076397,2.1942115053,2.233169,2.097437,2.3198227162,2.352587,2.1127749503,1.9357879451,1.6809196784,1.2371370751,1.1540897157,1.160495,0.924325888,0.9770864788,1.0076672551,0.9368407523,0.9265462,0.9433811407,0.789024659,0.7109238337,0.9357827893,0.8442673081,1.0160438447,1.2171838292,1.182209,0.9300117568,1.021178,0.8393760327,0.3706780107,0.0776369609,-0.2590240759,-0.6235077,-0.8747959,-0.9515379141,-0.930861372,-0.7630873,-0.6855175,-0.7075305101,-0.6331167805,-0.6372383,-0.7911610391,-1.0639740139,-0.8843698,-0.6089604138,-0.5831128348,-0.6290908,-0.3848487587,-0.6687091133,-0.9755765451,-1.125639268
